Site,Sex,Race,Age,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
Thyroid,Female,Black,50-54,172564.2,123,7.149999999999999e-4,5.9e-4,8.500000000000001e-4,5,2.897472361011148e-5,0,0
Thyroid,Female,Black,60-64,96576.4,64,6.650000000000001e-4,5.1e-4,8.45e-4,8,8.283597234935243e-5,0,3.2337209711689406e-4
Thyroid,Female,Black,70-74,66563.6,46,6.9e-4,5.049999999999999e-4,9.199999999999998e-4,12,1.8027871088703134e-4,0,4.691770427080266e-4
Tongue,Male,All,50-54,1482093,661,4.45e-4,4.1500000000000006e-4,4.7999999999999996e-4,245,1.653067654998708e-4,1.7905469494829273e-4,1.7905469494829273e-4
Tongue,Male,All,60-64,836793,585,7e-4,6.450000000000001e-4,7.599999999999999e-4,261,3.1190509480839347e-4,3.171342374995967e-4,3.171342374995967e-4
Tongue,Male,All,70-74,592901.4,447,7.549999999999999e-4,6.85e-4,8.25e-4,254,4.2840175449071293e-4,4.475882667843254e-4,4.475882667843254e-4
Tongue,Male,Black,50-54,148162.6,81,5.449999999999999e-4,4.349999999999999e-4,6.799999999999998e-4,48,3.239683968828841e-4,1.9462979186380368e-4,3.8925958372760736e-4
Tongue,Male,Black,60-64,78088,68,8.699999999999998e-4,6.75e-4,0.0011049999999999999,34,4.354062083802889e-4,3.692866509578937e-4,7.385733019157874e-4
Tongue,Male,Black,70-74,45789.2,35,7.650000000000002e-4,5.300000000000001e-4,0.0010650000000000002,28,6.114979078035869e-4,6.297741825583326e-4,6.297741825583326e-4
Tongue,Female,All,50-54,1548758.2,208,1.3500000000000003e-4,1.1499999999999998e-4,1.55e-4,81,5.229996522375152e-5,0,0
Tongue,Female,All,60-64,918696.2,217,2.3500000000000002e-4,2.0499999999999997e-4,2.7e-4,93,1.0123041762880918e-4,0,0
Tongue,Female,All,70-74,750127.4,239,3.2e-4,2.8e-4,3.5999999999999997e-4,117,1.5597350530056626e-4,0,3.6250508780241866e-4
Tongue,Female,Black,50-54,172564.2,20,1.1499999999999999e-4,7e-5,1.7999999999999998e-4,13,7.533428138628985e-5,0,1.8097677849750993e-4
Tongue,Female,Black,60-64,96576.4,17,1.7500000000000003e-4,1.0500000000000002e-4,2.8e-4,9,9.319046889302149e-5,0,3.2337209711689406e-4
Tongue,Female,Black,70-74,66563.6,10,1.5e-4,7e-5,2.7499999999999996e-4,6,9.013935544351567e-5,0,0
Tonsil,Male,All,50-54,1482093,497,3.35e-4,3.05e-4,3.65e-4,151,1.018829452672673e-4,0,1.7905469494829273e-4
Tonsil,Male,All,60-64,836793,334,3.9999999999999996e-4,3.55e-4,4.45e-4,142,1.6969549219460488e-4,0,3.171342374995967e-4
Tonsil,Male,All,70-74,592901.4,176,2.9499999999999996e-4,2.5499999999999996e-4,3.45e-4,104,1.754085923898982e-4,0,0
Tonsil,Male,Black,50-54,148162.6,60,4.049999999999999e-4,3.1e-4,5.2e-4,25,1.6873354004316878e-4,1.9462979186380368e-4,1.9462979186380368e-4
Tonsil,Male,Black,60-64,78088,43,5.5e-4,3.9999999999999996e-4,7.4e-4,23,2.945394939043131e-4,3.692866509578937e-4,3.692866509578937e-4
Tonsil,Male,Black,70-74,45789.2,23,5e-4,3.2e-4,7.550000000000001e-4,13,2.839097429088082e-4,0,6.297741825583326e-4
Tonsil,Female,All,50-54,1548758.2,95,5.9999999999999995e-5,5e-5,7.5e-5,24,1.5496285992222673e-5,0,0
Tonsil,Female,All,60-64,918696.2,102,1.1000000000000002e-4,9e-5,1.35e-4,45,4.898246014297219e-5,0,0
Tonsil,Female,All,70-74,750127.4,88,1.15e-4,9.499999999999999e-5,1.4499999999999997e-4,53,7.06546647942736e-5,0,0
Tonsil,Female,Black,50-54,172564.2,14,8e-5,4.4999999999999996e-5,1.35e-4,6,3.4769668332133775e-5,0,0
Tonsil,Female,Black,60-64,96576.4,5,5.000000000000001e-5,1.5000000000000002e-5,1.2000000000000002e-4,3,3.1063489631007164e-5,0,0
Tonsil,Female,Black,70-74,66563.6,5,7.5e-5,2.4999999999999998e-5,1.75e-4,3,4.5069677721757835e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,All,50-54,1482093,21,1.4999999999999999e-5,1e-5,2e-5,9,6.0724934265258655e-6,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,All,60-64,836793,14,1.5e-5,9.999999999999999e-6,3e-5,10,1.1950386774267948e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,All,70-74,592901.4,23,4e-5,2.4999999999999998e-5,5.9999999999999995e-5,17,2.867255837142567e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,Black,50-54,148162.6,4,2.4999999999999998e-5,5e-6,7e-5,0,0,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,Black,60-64,78088,1,1.4999999999999999e-5,0,7.000000000000001e-5,1,1.2806064952361439e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,All,50-54,1548758.2,4,5e-6,0,5e-6,4,2.582714332037112e-6,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,All,60-64,918696.2,14,1.5e-5,1.0000000000000003e-5,2.5e-5,10,1.0884991142882707e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,All,70-74,750127.4,7,1e-5,5e-6,2e-5,6,7.998641297464937e-6,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,Black,60-64,96576.4,2,2e-5,5e-6,7.500000000000001e-5,1,1.0354496543669054e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,Black,70-74,66563.6,1,1.4999999999999999e-5,0,8.499999999999999e-5,1,1.5023225907252611e-5,0,0
Ureter,Male,All,50-54,1482093,29,2e-5,1.4999999999999999e-5,2.9999999999999997e-5,8,5.397771934689659e-6,0,0
Ureter,Male,All,60-64,836793,65,7.999999999999999e-5,6e-5,9.999999999999999e-5,27,3.2266044290523464e-5,0,0
Ureter,Male,All,70-74,592901.4,122,2.05e-4,1.6999999999999999e-4,2.45e-4,62,1.0457050700167008e-4,0,0
Ureter,Male,Black,50-54,148162.6,2,1.5e-5,0,4.9999999999999996e-5,0,0,0,0
Ureter,Male,Black,60-64,78088,6,7.500000000000001e-5,2.9999999999999997e-5,1.65e-4,3,3.8418194857084316e-5,0,0
Ureter,Male,Black,70-74,45789.2,2,4.5e-5,5e-6,1.6e-4,1,2.183921099298525e-5,0,0
Ureter,Female,All,50-54,1548758.2,14,1e-5,5e-6,1.4999999999999999e-5,3,1.937035749027834e-6,0,0
Ureter,Female,All,60-64,918696.2,34,3.5000000000000004e-5,2.5e-5,5e-5,9,9.796492028594436e-6,0,0
Ureter,Female,All,70-74,750127.4,82,1.1e-4,8.499999999999999e-5,1.35e-4,42,5.599048908225456e-5,0,0
Ureter,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Ureter,Female,Black,60-64,96576.4,2,2e-5,5e-6,7.500000000000001e-5,1,1.0354496543669054e-5,0,0
Ureter,Female,Black,70-74,66563.6,6,8.999999999999999e-5,3.5e-5,1.9499999999999997e-4,1,1.5023225907252611e-5,0,0
Urinary Bladder,Male,All,50-54,1482093,1806,0.00122,0.001165,0.0012749999999999999,310,2.0916366246922426e-4,1.7905469494829273e-4,1.7905469494829273e-4
Urinary Bladder,Male,All,60-64,836793,3570,0.004265,0.004125,0.00441,833,9.9546721829652e-4,9.5140271249879e-4,9.5140271249879e-4
Urinary Bladder,Male,All,70-74,592901.4,5887,0.009929999999999998,0.009675,0.010184999999999998,2141,0.003611055733718962,0.003580706134274603,0.003580706134274603
Urinary Bladder,Male,Black,50-54,148162.6,122,8.25e-4,6.85e-4,9.85e-4,25,1.6873354004316878e-4,1.9462979186380368e-4,1.9462979186380368e-4
Urinary Bladder,Male,Black,60-64,78088,177,0.0022649999999999997,0.001945,0.0026249999999999997,58,7.427517672369635e-4,7.385733019157874e-4,0.0011078599528736809
Urinary Bladder,Male,Black,70-74,45789.2,223,0.004870000000000001,0.00425,0.005554999999999999,96,0.0020965642553265836,0.0018893225476749975,0.0025190967302333306
Urinary Bladder,Female,All,50-54,1548758.2,567,3.65e-4,3.3500000000000007e-4,4e-4,82,5.29456438067608e-5,0,0
Urinary Bladder,Female,All,60-64,918696.2,1007,0.001095,0.00103,0.001165,215,2.340273095719782e-4,2.9599012056433894e-4,2.9599012056433894e-4
Urinary Bladder,Female,All,70-74,750127.4,1756,0.0023399999999999996,0.002235,0.002455,626,8.345249087021751e-4,7.250101756048373e-4,7.250101756048373e-4
Urinary Bladder,Female,Black,50-54,172564.2,36,2.1e-4,1.4499999999999997e-4,2.8999999999999995e-4,12,6.953933666426755e-5,0,1.8097677849750993e-4
Urinary Bladder,Female,Black,60-64,96576.4,77,7.95e-4,6.300000000000001e-4,9.95e-4,31,3.209893928537407e-4,3.2337209711689406e-4,3.2337209711689406e-4
Urinary Bladder,Female,Black,70-74,66563.6,134,0.002015,0.001685,0.002385,71,0.0010666490394149353,9.383540854160532e-4,0.0014075311281240798
"Uterus, NOS",Male,All,50-54,1482093,0,0,0,0,0,0,0,0
"Uterus, NOS",Male,All,60-64,836793,0,0,0,4.9999999999999996e-6,0,0,0,0
"Uterus, NOS",Male,All,70-74,592901.4,0,0,0,5e-6,0,0,0,0
"Uterus, NOS",Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
"Uterus, NOS",Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
"Uterus, NOS",Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
"Uterus, NOS",Female,All,50-54,1548758.2,67,4.5e-5,3.5e-5,5.5000000000000016e-5,39,2.5181464737361843e-5,0,0
"Uterus, NOS",Female,All,60-64,918696.2,67,7.500000000000001e-5,5.500000000000001e-5,9.5e-5,47,5.115945837154873e-5,0,0
"Uterus, NOS",Female,All,70-74,750127.4,69,8.999999999999999e-5,7e-5,1.15e-4,51,6.798845102845196e-5,0,0
"Uterus, NOS",Female,Black,50-54,172564.2,15,8.499999999999999e-5,4.9999999999999996e-5,1.4499999999999997e-4,9,5.2154502498200665e-5,0,1.8097677849750993e-4
"Uterus, NOS",Female,Black,60-64,96576.4,14,1.4500000000000003e-4,8e-5,2.4500000000000005e-4,12,1.2425395852402865e-4,0,3.2337209711689406e-4
"Uterus, NOS",Female,Black,70-74,66563.6,14,2.1e-4,1.1499999999999998e-4,3.5499999999999996e-4,11,1.6525548497977872e-4,0,4.691770427080266e-4
Vagina,Male,All,50-54,1482093,0,0,0,0,0,0,0,0
Vagina,Male,All,60-64,836793,0,0,0,4.9999999999999996e-6,0,0,0,0
Vagina,Male,All,70-74,592901.4,0,0,0,5e-6,0,0,0,0
Vagina,Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
Vagina,Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
Vagina,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Vagina,Female,All,50-54,1548758.2,88,5.5000000000000016e-5,4.5e-5,7e-5,35,2.259875040532473e-5,0,0
Vagina,Female,All,60-64,918696.2,95,1.05e-4,8.5e-5,1.25e-4,50,5.442495571441354e-5,0,0
Vagina,Female,All,70-74,750127.4,94,1.25e-4,9.999999999999999e-5,1.55e-4,54,7.198777167718443e-5,0,0
Vagina,Female,Black,50-54,172564.2,14,8e-5,4.4999999999999996e-5,1.35e-4,4,2.3179778888089184e-5,0,0
Vagina,Female,Black,60-64,96576.4,16,1.65e-4,9.499999999999999e-5,2.7000000000000006e-4,8,8.283597234935243e-5,0,3.2337209711689406e-4
Vagina,Female,Black,70-74,66563.6,15,2.25e-4,1.2499999999999998e-4,3.7e-4,10,1.502322590725261e-4,0,4.691770427080266e-4
Vulva,Male,All,50-54,1482093,0,0,0,0,0,0,0,0
Vulva,Male,All,60-64,836793,0,0,0,4.9999999999999996e-6,0,0,0,0
Vulva,Male,All,70-74,592901.4,0,0,0,5e-6,0,0,0,0
Vulva,Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
Vulva,Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
Vulva,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Vulva,Female,All,50-54,1548758.2,220,1.4e-4,1.25e-4,1.6e-4,33,2.1307393239306174e-5,0,0
Vulva,Female,All,60-64,918696.2,216,2.3500000000000002e-4,2.0499999999999997e-4,2.7e-4,44,4.7893961028683916e-5,0,0
Vulva,Female,All,70-74,750127.4,285,3.7999999999999997e-4,3.35e-4,4.25e-4,109,1.4530865023727968e-4,0,0
Vulva,Female,Black,50-54,172564.2,33,1.8999999999999996e-4,1.3e-4,2.7e-4,9,5.2154502498200665e-5,0,1.8097677849750993e-4
Vulva,Female,Black,60-64,96576.4,18,1.8500000000000002e-4,1.1000000000000002e-4,2.95e-4,2,2.0708993087338108e-5,0,0
Vulva,Female,Black,70-74,66563.6,17,2.5499999999999996e-4,1.5e-4,4.0999999999999994e-4,9,1.352090331652735e-4,0,4.691770427080266e-4
