Site,Sex,Race,Age,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
Tongue,Female,All,60-64,918696.2,217,2.3500000000000002e-4,2.0499999999999997e-4,2.7e-4,117,1.273543963717277e-4,0,0
Tongue,Female,All,70-74,750127.4,239,3.2e-4,2.8e-4,3.5999999999999997e-4,158,2.1063088749991e-4,0,0
Tongue,Female,Black,50-54,172564.2,20,1.1499999999999999e-4,7e-5,1.7999999999999998e-4,13,7.533428138628985e-5,0,0
Tongue,Female,Black,60-64,96576.4,17,1.7500000000000003e-4,1.0500000000000002e-4,2.8e-4,12,1.2425395852402865e-4,0,0
Tongue,Female,Black,70-74,66563.6,10,1.5e-4,7e-5,2.7499999999999996e-4,7,1.0516258135076827e-4,0,0
Tonsil,Male,All,50-54,1482093,497,3.35e-4,3.05e-4,3.65e-4,202,1.3629374135091388e-4,0,0
Tonsil,Male,All,60-64,836793,334,3.9999999999999996e-4,3.55e-4,4.45e-4,180,2.151069619368231e-4,0,0
Tonsil,Male,All,70-74,592901.4,176,2.9499999999999996e-4,2.5499999999999996e-4,3.45e-4,125,2.1082763508401228e-4,0,0
Tonsil,Male,Black,50-54,148162.6,60,4.049999999999999e-4,3.1e-4,5.2e-4,34,2.2947761445870954e-4,0,3.455315039017944e-4
Tonsil,Male,Black,60-64,78088,43,5.5e-4,3.9999999999999996e-4,7.4e-4,24,3.073455588566745e-4,0,6.556045231021412e-4
Tonsil,Male,Black,70-74,45789.2,23,5e-4,3.2e-4,7.550000000000001e-4,15,3.275881648947787e-4,0,0
Tonsil,Female,All,50-54,1548758.2,95,5.9999999999999995e-5,5e-5,7.5e-5,35,2.259875040532473e-5,0,0
Tonsil,Female,All,60-64,918696.2,102,1.1000000000000002e-4,9e-5,1.35e-4,55,5.986745128585489e-5,0,0
Tonsil,Female,All,70-74,750127.4,88,1.15e-4,9.499999999999999e-5,1.4499999999999997e-4,63,8.398573362338184e-5,0,0
Tonsil,Female,Black,50-54,172564.2,14,8e-5,4.4999999999999996e-5,1.35e-4,7,4.056461305415607e-5,0,0
Tonsil,Female,Black,60-64,96576.4,5,5.000000000000001e-5,1.5000000000000002e-5,1.2000000000000002e-4,3,3.1063489631007164e-5,0,0
Tonsil,Female,Black,70-74,66563.6,5,7.5e-5,2.4999999999999998e-5,1.75e-4,3,4.5069677721757835e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,All,50-54,1482093,21,1.4999999999999999e-5,1e-5,2e-5,11,7.42193641019828e-6,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,All,60-64,836793,14,1.5e-5,9.999999999999999e-6,3e-5,11,1.3145425451694744e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,All,70-74,592901.4,23,4e-5,2.4999999999999998e-5,5.9999999999999995e-5,17,2.867255837142567e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,Black,50-54,148162.6,4,2.4999999999999998e-5,5e-6,7e-5,2,1.3498683203453502e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,Black,60-64,78088,1,1.4999999999999999e-5,0,7.000000000000001e-5,1,1.2806064952361439e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,All,50-54,1548758.2,4,5e-6,0,5e-6,4,2.582714332037112e-6,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,All,60-64,918696.2,14,1.5e-5,1.0000000000000003e-5,2.5e-5,10,1.0884991142882707e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,All,70-74,750127.4,7,1e-5,5e-6,2e-5,6,7.998641297464937e-6,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,Black,60-64,96576.4,2,2e-5,5e-6,7.500000000000001e-5,1,1.0354496543669054e-5,0,0
"Trachea, Mediastinum and Other Respiratory Organs",Female,Black,70-74,66563.6,1,1.4999999999999999e-5,0,8.499999999999999e-5,1,1.5023225907252611e-5,0,0
Ureter,Male,All,50-54,1482093,29,2e-5,1.4999999999999999e-5,2.9999999999999997e-5,10,6.747214918362073e-6,0,0
Ureter,Male,All,60-64,836793,65,7.999999999999999e-5,6e-5,9.999999999999999e-5,35,4.182635370993782e-5,0,0
Ureter,Male,All,70-74,592901.4,122,2.05e-4,1.6999999999999999e-4,2.45e-4,78,1.3155644429242366e-4,0,0
Ureter,Male,Black,50-54,148162.6,2,1.5e-5,0,4.9999999999999996e-5,1,6.749341601726751e-6,0,0
Ureter,Male,Black,60-64,78088,6,7.500000000000001e-5,2.9999999999999997e-5,1.65e-4,3,3.8418194857084316e-5,0,0
Ureter,Male,Black,70-74,45789.2,2,4.5e-5,5e-6,1.6e-4,1,2.183921099298525e-5,0,0
Ureter,Female,All,50-54,1548758.2,14,1e-5,5e-6,1.4999999999999999e-5,3,1.937035749027834e-6,0,0
Ureter,Female,All,60-64,918696.2,34,3.5000000000000004e-5,2.5e-5,5e-5,11,1.1973490257170979e-5,0,0
Ureter,Female,All,70-74,750127.4,82,1.1e-4,8.499999999999999e-5,1.35e-4,53,7.06546647942736e-5,0,0
Ureter,Female,Black,50-54,172564.2,0,0,0,2e-5,0,0,0,0
Ureter,Female,Black,60-64,96576.4,2,2e-5,5e-6,7.500000000000001e-5,1,1.0354496543669054e-5,0,0
Ureter,Female,Black,70-74,66563.6,6,8.999999999999999e-5,3.5e-5,1.9499999999999997e-4,1,1.5023225907252611e-5,0,0
Urinary Bladder,Male,All,50-54,1482093,1806,0.00122,0.001165,0.0012749999999999999,440,2.968774564079312e-4,3.137699833951041e-4,3.137699833951041e-4
Urinary Bladder,Male,All,60-64,836793,3570,0.004265,0.004125,0.00441,1319,0.0015762560155259426,0.0016672090803818863,0.0016672090803818863
Urinary Bladder,Male,All,70-74,592901.4,5887,0.009929999999999998,0.009675,0.010184999999999998,3273,0.0055203107970397776,0.005490380140778888,0.005490380140778888
Urinary Bladder,Male,Black,50-54,148162.6,122,8.25e-4,6.85e-4,9.85e-4,37,2.497256392638898e-4,3.455315039017944e-4,3.455315039017944e-4
Urinary Bladder,Male,Black,60-64,78088,177,0.0022649999999999997,0.001945,0.0026249999999999997,77,9.860670013318307e-4,6.556045231021412e-4,0.0013112090462042824
Urinary Bladder,Male,Black,70-74,45789.2,223,0.004870000000000001,0.00425,0.005554999999999999,131,0.0028609366400810673,0.002236110087094774,0.00335416513064216
Urinary Bladder,Female,All,50-54,1548758.2,567,3.65e-4,3.3500000000000007e-4,4e-4,120,7.748142996111337e-5,0,0
Urinary Bladder,Female,All,60-64,918696.2,1007,0.001095,0.00103,0.001165,313,3.4070022277222877e-4,5.188458349996441e-4,5.188458349996441e-4
Urinary Bladder,Female,All,70-74,750127.4,1756,0.0023399999999999996,0.002235,0.002455,887,0.0011824658051419,0.0012708819781813063,0.0012708819781813063
Urinary Bladder,Female,Black,50-54,172564.2,36,2.1e-4,1.4499999999999997e-4,2.8999999999999995e-4,17,9.851406027437903e-5,0,0
Urinary Bladder,Female,Black,60-64,96576.4,77,7.95e-4,6.300000000000001e-4,9.95e-4,40,4.141798617467622e-4,5.73685527727271e-4,5.73685527727271e-4
Urinary Bladder,Female,Black,70-74,66563.6,134,0.002015,0.001685,0.002385,86,0.0012919974280237246,8.32354064383537e-4,0.001664708128767074
"Uterus, NOS",Male,All,50-54,1482093,0,0,0,0,0,0,0,0
"Uterus, NOS",Male,All,60-64,836793,0,0,0,4.9999999999999996e-6,0,0,0,0
"Uterus, NOS",Male,All,70-74,592901.4,0,0,0,5e-6,0,0,0,0
"Uterus, NOS",Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
"Uterus, NOS",Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
"Uterus, NOS",Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
"Uterus, NOS",Female,All,50-54,1548758.2,67,4.5e-5,3.5e-5,5.5000000000000016e-5,42,2.7118500486389677e-5,0,0
"Uterus, NOS",Female,All,60-64,918696.2,67,7.500000000000001e-5,5.500000000000001e-5,9.5e-5,52,5.660195394299008e-5,0,0
"Uterus, NOS",Female,All,70-74,750127.4,69,8.999999999999999e-5,7e-5,1.15e-4,52,6.932155791136279e-5,0,0
"Uterus, NOS",Female,Black,50-54,172564.2,15,8.499999999999999e-5,4.9999999999999996e-5,1.4499999999999997e-4,10,5.794944722022296e-5,0,0
"Uterus, NOS",Female,Black,60-64,96576.4,14,1.4500000000000003e-4,8e-5,2.4500000000000005e-4,13,1.346084550676977e-4,0,0
"Uterus, NOS",Female,Black,70-74,66563.6,14,2.1e-4,1.1499999999999998e-4,3.5499999999999996e-4,11,1.6525548497977872e-4,0,0
Vagina,Male,All,50-54,1482093,0,0,0,0,0,0,0,0
Vagina,Male,All,60-64,836793,0,0,0,4.9999999999999996e-6,0,0,0,0
Vagina,Male,All,70-74,592901.4,0,0,0,5e-6,0,0,0,0
Vagina,Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
Vagina,Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
Vagina,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Vagina,Female,All,50-54,1548758.2,88,5.5000000000000016e-5,4.5e-5,7e-5,43,2.7764179069398954e-5,0,0
Vagina,Female,All,60-64,918696.2,95,1.05e-4,8.5e-5,1.25e-4,62,6.748694508587279e-5,0,0
Vagina,Female,All,70-74,750127.4,94,1.25e-4,9.999999999999999e-5,1.55e-4,65,8.665194738920349e-5,0,0
Vagina,Female,Black,50-54,172564.2,14,8e-5,4.4999999999999996e-5,1.35e-4,4,2.3179778888089184e-5,0,0
Vagina,Female,Black,60-64,96576.4,16,1.65e-4,9.499999999999999e-5,2.7000000000000006e-4,11,1.138994619803596e-4,0,0
Vagina,Female,Black,70-74,66563.6,15,2.25e-4,1.2499999999999998e-4,3.7e-4,11,1.6525548497977872e-4,0,0
Vulva,Male,All,50-54,1482093,0,0,0,0,0,0,0,0
Vulva,Male,All,60-64,836793,0,0,0,4.9999999999999996e-6,0,0,0,0
Vulva,Male,All,70-74,592901.4,0,0,0,5e-6,0,0,0,0
Vulva,Male,Black,50-54,148162.6,0,0,0,2.4999999999999998e-5,0,0,0,0
Vulva,Male,Black,60-64,78088,0,0,0,4.5e-5,0,0,0,0
Vulva,Male,Black,70-74,45789.2,0,0,0,8e-5,0,0,0,0
Vulva,Female,All,50-54,1548758.2,220,1.4e-4,1.25e-4,1.6e-4,56,3.615800064851957e-5,0,0
Vulva,Female,All,60-64,918696.2,216,2.3500000000000002e-4,2.0499999999999997e-4,2.7e-4,72,7.837193622875549e-5,0,0
Vulva,Female,All,70-74,750127.4,285,3.7999999999999997e-4,3.35e-4,4.25e-4,160,2.1329710126573165e-4,0,0
Vulva,Female,Black,50-54,172564.2,33,1.8999999999999996e-4,1.3e-4,2.7e-4,12,6.953933666426755e-5,0,0
Vulva,Female,Black,60-64,96576.4,18,1.8500000000000002e-4,1.1000000000000002e-4,2.95e-4,4,4.1417986174676216e-5,0,0
Vulva,Female,Black,70-74,66563.6,17,2.5499999999999996e-4,1.5e-4,4.0999999999999994e-4,11,1.6525548497977872e-4,0,0
